node,round,train_loss,train_accuracy_pct,private_test_accuracy_pct,epsilon,delta,global_proxy_accuracy_pct,successful_updates,throughput_updates_per_sec,throughput_bytes_per_sec,bytes_tx,bytes_rx,training_ms,key_generation_ms,signature_generation_ms,signature_verification_ms,batch_verification_ms,batch_verification_receiver_ms,encryption_ms,decryption_ms,communication_tx_ms,communication_rx_ms,security_latency_ms,communication_latency_ms,action_to_response_ms,end_to_end_time_ms,device_round_execution_ms,rsu_round_execution_ms,server_round_execution_ms,energy_training_j,energy_security_j,energy_communication_j,energy_total_j,energy_idle_j,idle_latency_ms
C1_D13,7,0.43989919908721037,81.33206771080525,83.65019011406845,542803.6671137799,1e-05,,,,,34080.0,32617.0,114299.80469998554,0.0,14.20860001235269,110.06550001911819,,,43.516699981410056,0.0,223.78519995254464,18.89179993304424,167.79080001288094,242.67699988558888,,117800.82780000521,117800.82780000521,,,1243.5818751358427,0.7302255616560578,1.5841954552531246,2.3144210169091823,6.7250483330637225,3090.5553001211956
C1_D14,7,0.4545403890537493,80.20882771713337,82.69961977186313,542803.6671137799,1e-05,,,,,25564.0,24096.0,68226.44589998526,0.0,14.8930000141263,116.45929998485371,34.02643750087009,,46.893399994587526,0.0,149.89340002648532,30.415000015636906,212.27213749443763,180.30840004212223,25889.094100013608,97185.9134999977,97185.9134999977,,,742.3037313918397,0.9238083423757927,1.1770532354749739,2.1008615778507664,62.161546247947506,28566.88706247587
C1_D15,7,0.44968418656575565,80.69925644676475,81.55893536121674,542803.6671137799,1e-05,,,,,4265.0,2797.0,117860.81670000567,0.0,14.839400013443083,120.07289999746718,,,49.360199976945296,0.0,2.7780999953392893,16.06500000343658,184.27249998785555,18.84309999877587,,118102.0734999911,118102.0734999911,,,1282.3256856960618,0.8019539199471475,0.12300775679200888,0.9249616767391564,0.0829952511973679,38.1411999987904
C1_D16,7,0.47262142448112215,79.67093814269894,77.56653992395437,542803.6671137799,1e-05,,,,,,19836.0,117913.35059999255,0.0,,,,,,0.0,,26.288799970643595,0.0,26.288799970643595,,118193.94800000009,118193.94800000009,,,1282.897254527919,0.0,0.1716132862083614,0.1716132862083614,0.5533755136802793,254.30860003689304
C1_D17,7,0.44615600243060277,81.80667615883563,83.65019011406845,542803.6671137799,1e-05,,,,,21305.0,24097.0,110684.71519998275,0.0,13.681799988262355,113.85049999807961,,,45.24040000978857,0.0,258.27790002222173,40.76920001534745,172.77269999613054,299.0471000375692,,113695.17080002697,113695.17080002697,,,1204.2497013758123,0.7519067903831601,1.9521794690452519,2.704086259428412,5.5240715008229015,2538.6358000105247
C1_D18,7,0.44948010936830984,80.8890998259769,79.65779467680608,542803.6671137799,1e-05,,,,,29824.0,32613.0,111497.88280000212,0.0,16.048999998020008,121.16390001028776,,,44.15890001109801,0.0,142.34449999639764,2.3209000064525753,181.37180001940578,144.66540000285022,,114753.16399999429,114753.16399999429,,,1213.096964864023,0.789330073684454,0.9443757312186063,1.7337058049030603,6.3740349439345305,2929.2439999699127
C1_D19,7,0.44499143559222265,81.18968517639614,82.88973384030417,542803.6671137799,1e-05,,,,,34084.0,28357.0,114323.51709998329,0.0,14.444400003412738,124.42080001346767,,,48.83949999930337,0.0,142.60530000319704,9.317300078691915,187.70470001618378,151.92260008188896,,117845.26050000568,117845.26050000568,,,1243.8398660478183,0.816890854470432,0.9917507333345712,1.808641587805003,6.92428463343531,3182.1160999243148
C1_D2,7,0.4583690650384835,80.71507672836576,81.36882129277566,542803.6671137799,1e-05,,,,,25559.0,24090.0,90846.58909999416,0.0,12.987199996132404,179.53369999304414,34.02643750087009,,97.11579998838715,0.0,283.13280004658736,77.92330003576353,323.6631374784338,361.0561000823509,15801.49720000918,109981.95440002019,109981.95440002019,,,988.4108894079366,1.4085819743061438,2.3569742213375866,3.7655561956437307,40.14860583192436,18450.64606246524
C1_D20,7,0.45744398785660967,79.90824236671413,81.74904942965779,542803.6671137799,1e-05,,,,,8524.0,11318.0,108788.26910001226,0.0,14.397699997061864,121.71989999478683,,,41.927300015231594,0.0,2.49349998193793,0.9340999822597951,178.0449000070803,3.427599964197725,,111062.15569999767,111062.15569999767,,,1183.6163678081334,0.7748514048308134,0.02237537256628275,0.7972267773970961,4.553093081630767,2092.414100014139
C1_D3,7,0.42961651199694834,83.00901756051258,80.41825095057035,542803.6671137799,1e-05,,,,,25559.0,24093.0,140925.0011999975,0.0,28.705499978968874,189.2945999861695,,,109.98670000117272,0.0,42.749300017021596,34.68610002892092,327.9867999663111,77.43540004594252,,144011.9937999989,144011.9937999989,,,1533.2640130559728,1.4273985534533857,0.5054982914999128,1.9328968449532984,5.835097190376371,2681.570399989141
C1_D4,7,0.46634449350713475,80.30374940673944,81.36882129277566,542803.6671137799,1e-05,,,,,4264.0,2797.0,97129.64550001197,0.0,13.180200010538101,114.78099998203106,34.02643750087009,,47.21630000858568,0.0,1.943300012499094,0.034500000765547156,209.20393750202493,1.9778000132646412,12658.616600005189,109965.18900000956,109965.18900000956,,,1056.7705430401302,0.9104555360088126,0.012911078486591579,0.9233666144954041,27.470611195161478,12624.361762482295
C1_D5,7,0.44704079816136694,81.1422243315931,79.84790874524715,542803.6671137799,1e-05,,,,,25559.0,19833.0,99458.65179999964,0.0,15.125899983104318,124.02650000876747,34.02643750087009,,40.95399999641813,0.0,162.55959999398328,37.80719995847903,214.13283748916,200.36679995246232,7478.361199988285,109940.19940000726,109940.19940000726,,,1082.110131583996,0.9319061087528244,1.307994470089674,2.2399005788424984,21.9058963665436,10067.047962565994
C1_D6,7,0.4588212129293066,81.2687865844012,80.79847908745246,542803.6671137799,1e-05,,,,,25561.0,24093.0,98315.27419999475,0.0,16.02959999581799,133.41330000548624,34.02643750087009,,44.39730002195574,0.0,13.282100029755384,58.56340000173077,227.86663752413006,71.84550003148615,8618.620399996871,109969.2301999894,109969.2301999894,,,1069.670183295943,0.9916756065050141,0.46900742420554165,1.4606830307105558,24.70683464466734,11354.243862439034
C1_D7,7,0.448368127975199,81.9174181300427,83.46007604562737,542803.6671137799,1e-05,,,,,21301.0,19834.0,114083.46220001113,0.0,15.417699993122369,158.56340000755154,,,104.95499998796731,0.0,83.28280001296662,11.243500019190833,278.9360999886412,94.52630003215745,,117148.77509998041,117148.77509998041,,,1241.228068736121,1.2139299071505665,0.6170676866099238,1.8309975937604903,5.857466687887907,2691.8504999484867
C1_D8,7,0.45218288507124393,80.76253757316881,78.89733840304183,542803.6671137799,1e-05,,,,,12782.0,11315.0,106517.54120000987,0.0,13.048299995716661,113.74920001253486,34.02643750087009,,48.01749999751337,0.0,5.829600006109104,2.7689000125974417,208.84143750663497,8.598500018706545,921.0935999872163,109968.4812000196,109968.4812000196,,,1158.9108482561073,0.9088779360288756,0.056131008122116334,0.9650089441509919,7.036096135966015,3233.5000624843815
C1_D9,7,0.46467452518867725,80.60433475715868,81.74904942965779,542803.6671137799,1e-05,,,,,25558.0,24092.0,63362.24069999298,0.0,16.072699974756688,116.1011999938637,34.02643750087009,,51.523500005714595,0.0,154.97260002302937,37.106100033270195,217.72383747520507,192.07870005629957,12194.014699984109,78611.36390001047,78611.36390001047,,,689.3811788159236,0.9475341406920926,1.2538897539675236,2.2014238946596163,32.290361761569514,14839.320662485989
C2_D1,7,0.446278170654268,80.66761588356273,79.84790874524715,542803.6671137799,1e-05,,,,,8523.0,7055.0,108024.99810000882,0.0,15.146999998250976,113.3306999981869,,,46.235699992394075,0.0,58.57040002592839,1.33050000295043,174.71339998883195,59.90090002887882,,110421.769699984,110421.769699984,,,1175.311979328096,0.7603527167513967,0.39103307538852095,1.1513857921399175,4.704854284707457,2162.157299957471
C2_D10,7,0.4351237487010282,82.67679164689132,79.46768060836501,542803.6671137799,1e-05,,,,,29825.0,15577.0,104384.48380000773,0.0,17.895600001793355,111.5525999921374,,,52.66670000855811,0.0,126.36309998924844,25.383600004715845,182.11490000248887,151.74669999396428,2550.8455999952275,109998.25259999488,109998.25259999488,,,1135.703183744084,0.7925640448108316,0.990602457560599,1.7831665023714307,11.489078067179769,5279.907199990703
C2_D11,7,0.4617308838048366,80.46195222274957,79.84790874524715,542803.6671137799,1e-05,,,,,29826.0,24098.0,116734.38260002877,0.0,27.68099997774698,132.32189998961985,,,207.57420000154525,0.0,99.2353999754414,32.52859998610802,367.5770999689121,131.76399996154942,,120181.73459998798,120181.73459998798,,,1270.070082688313,1.5996955390647056,0.8601553917489947,2.4598509308137,6.414871718462558,2948.0109000287484
C2_D12,7,0.44276805974618355,81.11058376839108,80.22813688212928,542803.6671137799,1e-05,,,,,25563.0,19837.0,114266.92570000887,0.0,11.94769999710843,134.23080000211485,,,112.18700002063997,0.0,171.41429995535873,63.034300022991374,258.36550001986325,234.4485999783501,,117317.70159999724,117317.70159999724,,,1243.2241516160966,1.1244066560864447,1.5304804606586695,2.6548871167451145,5.566124876778573,2557.961799990153
C2_D13,7,0.43933049468982094,82.31292517006801,80.79847908745246,542803.6671137799,1e-05,,,,,8525.0,7058.0,110518.46500000102,0.0,13.382800010731444,114.32459999923594,,,41.746600007172674,0.0,3.9346999838016927,0.6828999903518707,169.45400001714006,4.617599974153563,,112875.11809999705,112875.11809999705,,,1202.440899200011,0.7374638080745936,0.030143692631274466,0.767607500705868,4.749297344010324,2182.581500004744
C2_D14,7,0.46948978003829417,79.41781363708274,78.70722433460075,542803.6671137799,1e-05,,,,,4265.0,2797.0,149753.6117999989,0.0,15.985600010026246,118.4312000114005,,,51.147299993317574,0.0,1.8693000019993633,0.9359999967273325,185.56410001474433,2.8052999987266958,,149960.3946999996,149960.3946999996,,,1629.3192963839883,0.8075749632641674,0.01831299839168787,0.8258879616558553,0.04006777597218752,18.41349998721853
C2_D15,7,0.45389737670469765,80.46195222274957,81.36882129277566,542803.6671137799,1e-05,,,,,17047.0,19838.0,139885.02469999366,0.0,12.414500000886619,122.68729999777861,,,46.94659999222495,0.0,57.23100001341663,17.98079998116009,182.04839999089018,75.21179999457672,,142443.45979997888,142443.45979997888,,,1521.9490687359312,0.7922746367603541,0.4909826303645969,1.283257267124951,5.007356582399458,2301.174899999751
C2_D16,7,0.44533161713619424,80.92074038917893,80.22813688212928,542803.6671137799,1e-05,,,,,21304.0,19836.0,111828.96320000873,0.0,12.985300010768697,154.88159999949858,,,44.01509999297559,0.0,184.04470002860762,3.6256000166758895,211.88200000324287,187.6703000452835,,114942.61420000112,114942.61420000112,,,1216.699119616095,0.9221104640141131,1.2251117186956109,2.147222182709724,5.905878771077841,2714.098699943861
C2_D17,7,0.4541109344272902,80.99984179718399,79.46768060836501,542803.6671137799,1e-05,,,,,25564.0,24098.0,89709.40850002808,0.0,11.770099983550608,121.32080001174472,,,43.88670000480488,0.0,128.64119998994283,26.295799965737388,176.9776000001002,154.93699995568022,,92676.47119998583,92676.47119998583,,,976.0383644803056,0.7702065152004361,1.0114287357106806,1.7816352509111169,5.734082265604288,2635.1481000019703
C2_D18,7,0.4482260455537324,80.60433475715868,80.98859315589354,542803.6671137799,1e-05,,,,,25566.0,19838.0,107671.48910000105,0.0,12.94919999781996,126.51180001557805,,,104.18309998931363,0.0,135.6796999461949,17.952899972442538,243.64410000271164,153.63259991863742,,111137.103999994,111137.103999994,,,1171.4658014080114,1.0603391232118011,1.0029136122688653,2.0632527354806665,6.676703923355789,3068.3382000715937
C2_D19,7,0.46457633014881256,80.6359753203607,80.41825095057035,542803.6671137799,1e-05,,,,,4265.0,2797.0,157334.2766999849,0.0,13.474199979100376,122.38220000290312,,,49.120599986054,0.0,1.5848000184632838,2.064900007098913,184.9769999680575,3.649700025562197,,157577.66840001568,157577.66840001568,,,1711.796930495836,0.8050199038609863,0.023825241766870023,0.8288451456278564,0.11916864008083941,54.76500003715046
C2_D2,7,0.4632758760091031,80.2562885619364,78.70722433460075,542803.6671137799,1e-05,,,,,25560.0,24093.0,88063.38059998234,0.0,12.708199996268377,169.90910001914017,118.54999999923166,,100.2751000050921,0.0,222.5225000292994,47.672799992142245,401.4424000197323,270.19530002144165,18828.73040001141,109980.35679999157,109980.35679999157,,,958.129580927808,1.7470773248858753,1.7638349185399713,3.510912243425847,46.22985657593049,21245.338499968057
C2_D20,7,0.46133998533089954,80.28792912513842,82.69961977186313,542803.6671137799,1e-05,,,,,29825.0,24098.0,112482.20840000431,0.0,12.555699999211356,119.37800000305288,,,53.753199987113476,0.0,89.03190001728944,10.433100018417463,185.6868999893777,99.46500003570691,,115726.11069999402,115726.11069999402,,,1223.806427392047,0.8081093887537719,0.6493075202330947,1.4574169089868665,6.438240870323033,2958.7503999646287
C2_D3,7,0.43723592470691663,82.48694826767915,79.46768060836501,542803.6671137799,1e-05,,,,,25560.0,24092.0,110643.81310000317,0.0,30.706599995028228,177.01149999629706,,,88.00020001945086,0.0,259.53030001255684,62.856500037014484,295.71830001077615,322.3868000495713,,113881.42459999654,113881.42459999654,,,1203.8046865280346,1.2869660416468978,2.1045410307236017,3.3915070723704996,5.7000459262542424,2619.506399933016
C2_D4,7,0.46056852278986354,80.0031640563202,79.46768060836501,542803.6671137799,1e-05,,,,,8523.0,7056.0,113489.6366999892,0.0,59.057300008134916,189.64679999044165,,,115.55749998660758,0.0,52.40849999245256,2.825000003213063,364.26159998518415,55.233499995665625,,115940.71090000216,115940.71090000216,,,1234.7672472958825,1.5852664831355217,0.3605642879717052,1.945830771107227,4.420716121669859,2031.5791000321042
C2_D5,7,0.4608652607509584,80.8890998259769,78.32699619771863,542803.6671137799,1e-05,,,,,12780.0,11315.0,103158.50049999426,0.0,12.690600007772446,114.96400000760332,,,38.80780001054518,0.0,5.885399994440377,25.5470999982208,166.46240002592094,31.432499992661178,4276.784200017573,109987.23080000491,109987.23080000491,,,1122.3644854399377,0.724444364912808,0.2051913599520922,0.9296357248649001,14.428697830382736,6630.8353999920655
C2_D6,7,0.4523036112689008,81.11058376839108,83.46007604562737,542803.6671137799,1e-05,,,,,17040.0,15575.0,103131.36669999221,0.0,11.690799990901724,107.10520000429824,,,51.09310001716949,0.0,36.792000028071925,17.14050001464784,169.88910001236945,53.93250004271977,3855.8359000016935,110000.83060000907,110000.83060000907,,,1122.0692696959152,0.7393573632538318,0.35207136027887465,1.0914287235327065,14.460917644716801,6645.642299961764
C2_D7,7,0.45251126625020094,81.04730264198703,78.89733840304183,542803.6671137799,1e-05,,,,,21299.0,19833.0,108120.76099999831,0.0,12.487100000726059,116.37290002545342,,,52.09340000874363,0.0,130.48719998914748,15.653900016332045,180.9534000349231,146.14110000547953,,110894.79660001234,110894.79660001234,,,1176.3538796799817,0.7875091969519854,0.9540091008357705,1.741518297787756,5.324543833542615,2446.9410999736283
C2_D8,7,0.4676640666644983,80.16136687233035,79.46768060836501,542803.6671137799,1e-05,,,,,25558.0,24094.0,111675.33679999178,0.0,14.455800002906471,126.24169999617152,,,54.811299982247874,0.0,192.39020004170015,36.54359999927692,195.50879998132586,228.93380004097708,,115016.0099999921,115016.0099999921,,,1215.0276643839106,0.8508542975187303,1.4944798466674984,2.3453341441862285,6.345717785552145,2916.2305999780074
C2_D9,7,0.43924613628122544,81.77503559563361,82.50950570342205,542803.6671137799,1e-05,,,,,21300.0,28352.0,71810.4469999962,0.0,12.876100023277104,113.26400001416914,118.54999999923166,,42.602700006682426,0.0,184.9880999943707,33.264200057601556,287.29280004336033,218.25230005197227,35343.959499994526,109987.46949998895,109987.46949998895,,,781.2976633599587,1.250298265788704,1.424751014739275,2.675049280527979,81.97313482217677,37671.47739989741
Cluster_1,7,,,,,,,,,,60220.0,83814.0,,0.0,15.78049999079667,127.00549999135546,42.948050002451055,272.2115000069607,48.798800009535626,0.0,166.60880000563338,175.62100011855364,234.53284999413881,342.229800124187,,576.7626501183258,,357.7845999971032,,0.0,1.0206869631744921,2.234076135210693,3.254763098385185,0.0,0.0
Cluster_2,7,,,,,,,,,,60220.0,88080.0,,0.0,16.094099992187694,117.05249999067746,42.948050002451055,237.09999999846332,46.4471000013873,0.0,143.37000003433786,121.94540011114441,222.5417499867035,265.3154001454823,,838.9613000035752,,838.9613000035752,,0.0,0.9685016959421338,1.7319789321497085,2.7004806280918423,0.7640026301201432,351.1041498713894
Server,7,,,,,,66.4,2.0,0.21911334470360375,777.6332603530897,5594.0,7098.0,,0.0,,,,85.89610000490211,,0.0,8.189099986338988,0.29620001441799104,0.0,8.485300000756979,,121.4814999839291,,,121.4814999839291,0.0,0.0,0.055392038404941564,0.055392038404941564,0.24587973116338255,112.99619998317212
C1_D1,8,0.44866343391965136,80.93656067077995,81.93916349809885,620345.5024474221,1e-05,,,,,17041.0,19834.0,97290.92980001587,0.0,12.974600016605109,122.07979999948293,57.004211111537494,,72.35050000599585,0.0,128.79280000925064,28.266299981623888,264.4091111336214,157.05909999087453,22413.928199996008,122416.05460000574,122416.05460000574,,,1058.5253162241727,1.1507084516535206,1.0252818047404288,2.1759902563939493,53.75515673737105,24703.65658886537
C1_D10,8,0.4723187692538657,79.79750039550704,79.46768060836501,620345.5024474221,1e-05,,,,,17045.0,7057.0,110775.2604999987,0.0,11.636699986411259,117.5838999915868,,,43.179200001759455,0.0,71.30809998488985,0.4579000233206898,172.39979997975752,71.76600000821054,,113476.69139999198,113476.69139999198,,,1205.2348342399857,0.7502839295119047,0.46848844805359846,1.2187723775655033,5.347008857611566,2457.2651000053156
C1_D11,8,0.4463799484450408,80.55687391235566,81.55893536121674,620345.5024474221,1e-05,,,,,25564.0,24096.0,111365.81619997742,0.0,13.746100012212992,116.3931000046432,,,46.0218999942299,0.0,221.32259997306392,59.04900003224611,176.1611000110861,280.37160000531003,,114653.48539999104,114653.48539999104,,,1211.6600802557543,0.7666531072482466,1.830265804834664,2.5969189120829106,6.160553023993969,2831.1364999972284
C1_D12,8,0.4510814704828792,81.03148236038601,81.1787072243346,620345.5024474221,1e-05,,,,,12787.0,11317.0,108982.79560002265,0.0,15.273600001819432,116.82419999851845,57.004211111537494,,46.14409999339841,0.0,5.484699999215081,2.258300024550408,235.2461111052738,7.7430000237654895,7113.607800012687,118616.70879999292,118616.70879999292,,,1185.7328161282464,1.0237910755301516,0.05054630415514112,1.0743373796852926,20.43465081731852,9390.924088841231
C1_D13,8,0.4326390536746594,81.5219110900174,83.46007604562737,620345.5024474221,1e-05,,,,,29823.0,28357.0,109372.50599998515,0.0,13.217100000474602,151.60979999927804,,,94.9996999988798,0.0,115.53119999007322,44.468300038715824,259.82659999863245,159.99950002878904,,112578.2157999929,112578.2157999929,,,1189.9728652798385,1.1307653631940484,1.0444767361879348,2.1752420993819834,6.062082931157201,2785.8836999803316
C1_D14,8,0.4492576944105553,80.38285081474451,82.31939163498099,620345.5024474221,1e-05,,,,,21305.0,24098.0,115785.72839999106,0.0,12.853200023528188,120.61670000548474,57.004211111537494,,48.1932999973651,0.0,165.23270003381185,59.02290003723465,238.66741113791554,224.2556000710465,3766.538700001547,122443.58560000546,122443.58560000546,,,1259.7487249919027,1.0386805732722084,1.4639405572637916,2.502621130536,13.480176794840656,6194.934188805448
C1_D15,8,0.4432210876333593,80.98402151558298,82.69961977186313,620345.5024474221,1e-05,,,,,,2797.0,114935.81560000894,0.0,,,,,,0.0,,0.04149999585933983,0.0,0.04149999585933983,,115074.953000003,115074.953000003,,,1250.5016737280973,0.0,0.00027091197296977043,0.00027091197296977043,0.3026726783961058,139.09589999821037
C1_D16,8,0.4628953000511786,79.56019617149185,77.9467680608365,620345.5024474221,1e-05,,,,,,19838.0,114292.55489999196,0.0,,,,,,0.0,,1.7673999827820808,0.0,1.7673999827820808,,115184.49630000396,115184.49630000396,,,1243.5029973119124,0.0,0.011537587087601423,0.011537587087601423,1.9370186240635814,890.1740000292193
C1_D17,8,0.437911181287332,81.99651953804778,83.84030418250951,620345.5024474221,1e-05,,,,,21302.0,24098.0,111099.69380000257,0.0,13.279100006911904,113.12230001203716,,,42.47660000692122,0.0,65.41329994797707,52.37460002535954,168.87800002587028,117.78789997333661,,113804.31119998684,113804.31119998684,,,1208.764668544028,0.7349570561125874,0.7689194110259414,1.5038764671385287,5.2614624639675025,2417.9514999850653
C1_D18,8,0.4404534431117953,81.25296630280019,79.46768060836501,620345.5024474221,1e-05,,,,,29824.0,28356.0,110057.98660000437,0.0,12.89150002412498,109.52549998182803,57.004211111537494,,44.90280000027269,0.0,318.8067999726627,22.659000009298325,224.3240111177632,341.465799981961,2442.3070000193547,116561.13709998317,116561.13709998317,,,1197.4308942080474,0.9762580963845056,2.2290887422822414,3.205346838666747,12.919696859000883,5937.360688879082
C1_D19,8,0.43827174227647103,81.5377313716184,82.69961977186313,620345.5024474221,1e-05,,,,,34082.0,24095.0,108674.1893000144,0.0,31.393100012792274,115.47620000783354,,,103.95370001788251,0.0,278.664999990724,17.15430003241636,250.82300003850833,295.8193000231404,,112178.23819999467,112178.23819999467,,,1182.3751795841567,1.0915816961675882,1.9311083905510606,3.022690086718649,6.435316761422904,2957.406599918613
C1_D2,8,0.4517186113981286,81.20550545799716,82.50950570342205,620345.5024474221,1e-05,,,,,25558.0,24094.0,93268.6005999858,0.0,22.114100022008643,108.66970001370646,57.004211111537494,,48.62600000342354,0.0,132.39009998505935,14.972000033594668,236.41401115067615,147.36210001865402,26150.827000004938,122428.5292000277,122428.5292000277,,,1014.7623745278456,1.0288737765277427,0.9619797889217735,1.990853565449516,62.61690781578671,28776.15248887257
C1_D20,8,0.4520444893325218,80.19300743553237,80.79847908745246,620345.5024474221,1e-05,,,,,8525.0,11318.0,108597.50510001322,0.0,13.800799992168322,121.84710000292398,,,44.876900006784126,0.0,2.793699997710064,0.3412000078242272,180.52480000187643,3.1349000055342913,,110942.14470000588,110942.14470000588,,,1181.540855488144,0.7856439296081662,0.020464627236127853,0.806108556844294,4.702292262367904,2160.97989998525
C1_D3,8,0.42416948832646767,83.0406581237146,80.41825095057035,620345.5024474221,1e-05,,,,,25557.0,24091.0,107704.1215999925,0.0,12.600200017914176,113.21060001500882,,,45.866600004956126,0.0,53.01329997018911,56.92010000348091,171.67740003787912,109.93339997367002,,110899.06900000642,110899.06900000642,,,1171.8208430079185,0.74714004496485,0.717645235028118,1.464785279992968,6.339420441605151,2913.336600002367
C1_D4,8,0.45786851298327397,80.31956968834045,81.1787072243346,620345.5024474221,1e-05,,,,,,2797.0,102033.44509997987,0.0,,,,,,0.0,,7.12510000448674,0.0,7.12510000448674,,122475.13700000127,122475.13700000127,,,1110.123882687781,0.0,0.04651265282928944,0.04651265282928944,44.465617356836795,20434.56680001691
C1_D5,8,0.4405089264566248,81.42698940041133,80.22813688212928,620345.5024474221,1e-05,,,,,17040.0,15573.0,99231.04579999927,0.0,12.256100017111748,122.68119998043403,57.004211111537494,,44.51619999599643,0.0,40.53520000888966,40.72889997041784,236.4577111050797,81.2640999793075,20535.915499989642,122432.92160000419,122432.92160000419,,,1079.633778303992,1.029063958729307,0.5304920446649194,1.5595560033942264,49.79591907989111,22884.153988920545
C1_D6,8,0.4510976210086033,81.45862996361335,80.22813688212928,620345.5024474221,1e-05,,,,,21301.0,24091.0,100881.78959998186,0.0,13.524400012101978,116.9188000203576,57.004211111537494,,48.114400007762015,0.0,184.19679996441118,41.61090005072765,235.5618111517591,225.80770001513883,18687.30659998255,122404.50289999717,122404.50289999717,,,1097.5938708478027,1.0251650021324556,1.4740726656988263,2.4992376678312818,45.82948408453416,21061.34378884842
C1_D7,8,0.4407972497018901,81.93323841164374,83.65019011406845,620345.5024474221,1e-05,,,,,21301.0,15573.0,143783.44210001524,0.0,12.265299999853596,120.09270000271499,,,46.42500000772998,0.0,129.26420001895167,87.65059997676872,178.78300001029857,216.9147999957204,,146686.22899998445,146686.22899998445,,,1564.3638500481657,0.7780636160448193,1.4160198143720626,2.1940834304168817,5.455425881519914,2507.0890999631956
C1_D8,8,0.44774350388483564,80.8890998259769,79.27756653992395,620345.5024474221,1e-05,,,,,12782.0,11316.0,106157.83499999088,0.0,13.185899995733052,114.4899999781046,57.004211111537494,,40.21520001697354,0.0,8.554499974707142,18.220100027974695,224.8953111023487,26.774600002681836,13813.770299981115,122438.48769998294,122438.48769998294,,,1154.9972447999007,0.9787443939174216,0.17478458881750703,1.1535289827349287,34.87906654861819,16028.982788887035
C1_D9,8,0.45971895272683616,80.66761588356273,81.74904942965779,620345.5024474221,1e-05,,,,,21301.0,24093.0,104447.59130000602,0.0,17.012099997373298,262.6499999896623,57.004211111537494,,120.31359999673441,0.0,198.4539999975823,4.99160002800636,456.9799110953075,203.44560002558865,14818.88799997978,122401.28900000127,122401.28900000127,,,1136.3897933440655,1.9887765730867784,1.3280928769670426,3.316869450053821,37.630160282990595,17293.272188874354
C2_D1,8,0.43905334829381015,80.8890998259769,80.79847908745246,620345.5024474221,1e-05,,,,,8522.0,7055.0,109346.52939997613,0.0,11.771499994210899,125.74439999298193,,,141.69229997787625,0.0,4.684999992605299,8.665399975143373,279.20819996506907,13.350399967748672,,112016.34480000939,112016.34480000939,,,1189.6902398717402,1.2151140862479806,0.08715141098946333,1.302265497237444,5.172910797018558,2377.25680010044
C2_D10,8,0.42821971093765415,82.89827558930548,79.65779467680608,620345.5024474221,1e-05,,,,,21304.0,15578.0,109207.85649999743,0.0,12.832499982323498,120.24639997980557,,,67.49630000558682,0.0,99.2038999684155,32.53570001106709,200.5751999677159,131.7395999794826,10325.21809998434,122462.85609999904,122462.85609999904,,,1188.1814787199721,0.8729032702594997,0.8599961086660625,1.7328993789255622,28.119762124918406,12922.684800054412
C2_D11,8,0.45215719893123163,80.62015503875969,80.22813688212928,620345.5024474221,1e-05,,,,,25563.0,24096.0,151349.8311000003,0.0,12.822999997297302,116.41680001048371,,,50.133699987782165,0.0,33.42299998621456,33.433100004913285,179.37349999556318,66.85609999112785,,154346.9189000025,154346.9189000025,,,1646.6861623680036,0.780633471980691,0.43643662074208267,1.2170700927227736,5.985867443233729,2750.8582000155
C2_D12,8,0.4390381452712146,80.87327954437589,81.74904942965779,620345.5024474221,1e-05,,,,,25563.0,19837.0,107965.05250001792,0.0,20.774200005689636,151.6432999924291,,,59.16309999884106,0.0,15.98649995867163,66.41979998676106,231.5805999969598,82.40629994543269,,111259.28959998419,111259.28959998419,,,1174.6597712001949,1.0078387711867691,0.5379483260437846,1.5457870972305536,6.485024435251952,2980.2502000238746
C2_D13,8,0.4338468626292065,82.48694826767917,80.79847908745246,620345.5024474221,1e-05,,,,,8524.0,2797.0,70842.74039999582,0.0,14.690800016978756,121.50930002098903,42.33899999720355,,50.76260000350885,0.0,2.833999984432012,0.07159999222494662,229.3017000386802,2.9055999766569585,39430.80449997797,112592.86499998416,112592.86499998416,,,770.7690155519545,0.9979209985683363,0.018967756647616626,1.016888755215953,90.34298804474128,41517.91729997301
C2_D14,8,0.4610667777332393,79.63929757949693,79.46768060836501,620345.5024474221,1e-05,,,,,4265.0,2797.0,115588.9024999924,0.0,12.118799990275875,124.15300001157448,,,47.4310000136029,0.0,1.561200013384223,4.3997000029776245,183.70280001545325,5.9609000163618475,,115778.56620002422,115740.93379999977,,,1257.6072591999173,0.7994745856672526,0.03891275530681014,0.8383873409740628,0.0,0.0
C2_D15,8,0.4456609556018704,80.90492010757791,81.55893536121674,620345.5024474221,1e-05,,,,,17046.0,15577.0,121455.87070001056,0.0,12.30780000332743,113.4950999985449,,,46.63540000910871,0.0,60.518299986142665,16.63840003311634,172.43830001098104,77.156700019259,,124086.65400001337,124086.65400001337,,,1321.4398732161148,0.7504514816477895,0.5036789377257228,1.2541304193735123,5.1814657407402995,2381.188299972564
